subject,list,item,input,output,study,recall,repeat,intrusion,task,category,period,category_input
39,6,ADOBE,20,8,true,true,0,false,3,DWELLINGS,2,7
39,6,RULER,21,n/a,true,false,0,false,3,CARPENTRY TOOLS,3,7
39,6,DORMITORY,22,10,true,true,0,false,3,DWELLINGS,2,8
39,6,WRENCH,23,n/a,true,false,0,false,3,CARPENTRY TOOLS,3,8
39,6,YACHT,24,1,true,true,0,false,3,SHIPS,1,8
39,6,CARGO BOAT,n/a,5,false,true,0,true,3,n/a,n/a,0
39,6,STEAM BOAT,n/a,7,false,true,0,true,3,n/a,n/a,0
39,7,ROLLING PIN,1,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
39,7,PLUM,2,n/a,true,false,0,false,1,FRUIT,1,1
39,7,NURSE,3,n/a,true,false,0,false,1,OCCUPATIONS,1,1
39,7,ROOM,4,n/a,true,false,0,false,1,PARTS OF A BUILDING,1,1
39,7,PICCOLO,5,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
39,7,DUCK,6,n/a,true,false,0,false,1,BIRDS,1,1
39,7,RUSSIA,7,n/a,true,false,0,false,1,COUNTRIES,1,1
39,7,STOMACH,8,7,true,true,0,false,1,BODY PARTS,1,1
39,7,FORTNIGHT,9,4,true,true,0,false,1,UNITS OF TIME,1,1
39,7,IRIS,10,8,true,true,0,false,1,FLOWERS,1,1
39,7,PRIVATE,11,n/a,true,false,0,false,1,MILITARY TITLES,1,1
39,7,KATHERINE,12,3,true,true,0,false,1,GIRL NAMES,1,1
39,7,BATTLESHIP,13,5,true,true,0,false,1,SHIPS,1,1
39,7,FRIAR,14,n/a,true,false,0,false,1,MEMBERS OF THE CLERGY,1,1
39,7,FLEECE,15,6,true,true,0,false,1,FABRICS,1,1
39,7,PREPOSITION,16,n/a,true,false,0,false,1,PARTS OF SPEECH,1,1
39,7,TITANS,17,n/a,true,false,0,false,1,FOOTBALL TEAMS,1,1
39,7,TABERNACLE,18,n/a,true,false,0,false,1,RELIGIOUS BUILDINGS,1,1
39,7,SUBARU,19,n/a,true,false,0,false,1,CAR MAKES,1,1
39,7,DUKE,20,n/a,true,false,0,false,1,COLLEGES,1,1
39,7,CARBON,21,n/a,true,false,0,false,1,CHEMICAL ELEMENTS,1,1
39,7,GALE,22,2,true,true,0,false,1,WEATHER TERMS,1,1
39,7,LAWNMOWER,23,n/a,true,false,0,false,1,GARDEN TOOLS,1,1
39,7,WILLIAM,24,1,true,true,0,false,1,BOY NAMES,1,1
39,8,DEUTSCHMARK,1,1,true,true,0,false,3,CURRENCIES,1,1
39,8,DEUTSCHMARK,1,2,false,true,1,false,3,CURRENCIES,1,1
39,8,DEUTSCHMARK,1,3,false,true,2,false,3,CURRENCIES,1,1
39,8,DEUTSCHMARK,1,4,false,true,3,false,3,CURRENCIES,1,1
39,8,RON,2,16,true,true,0,false,3,BOY NAMES,3,1
39,8,EXECUTIVE,3,n/a,true,false,0,false,3,OCCUPATIONS,2,1
39,8,POUND,4,6,true,true,0,false,3,CURRENCIES,1,2
39,8,BANKER,5,14,true,true,0,false,3,OCCUPATIONS,2,2
39,8,AARON,6,n/a,true,false,0,false,3,BOY NAMES,3,2
39,8,EURO,7,8,true,true,0,false,3,CURRENCIES,1,3
39,8,TONY,8,n/a,true,false,0,false,3,BOY NAMES,3,3
39,8,FIREFIGHTER,9,11,true,true,0,false,3,OCCUPATIONS,2,3
39,8,YEN,10,10,true,true,0,false,3,CURRENCIES,1,4
39,8,JAMES,11,n/a,true,false,0,false,3,BOY NAMES,3,4
39,8,PROFESSOR,12,n/a,true,false,0,false,3,OCCUPATIONS,2,4
39,8,TERRY,13,n/a,true,false,0,false,3,BOY NAMES,3,5
39,8,GROCER,14,n/a,true,false,0,false,3,OCCUPATIONS,2,5
39,8,LIRA,15,7,true,true,0,false,3,CURRENCIES,1,5
39,8,POLICE OFFICER,16,12,true,true,0,false,3,OCCUPATIONS,2,6
39,8,FRANC,17,5,true,true,0,false,3,CURRENCIES,1,6
39,8,JIM,18,17,true,true,0,false,3,BOY NAMES,3,6
39,8,PHYSICIST,19,13,true,true,0,false,3,OCCUPATIONS,2,7
39,8,PESO,20,9,true,true,0,false,3,CURRENCIES,1,7
39,8,KEVIN,21,18,true,true,0,false,3,BOY NAMES,3,7
39,8,RUBLE,22,n/a,true,false,0,false,3,CURRENCIES,1,8
39,8,MICHAEL,23,15,true,true,0,false,3,BOY NAMES,3,8
39,8,COOK,24,n/a,true,false,0,false,3,OCCUPATIONS,2,8
39,9,SOFA,1,n/a,true,false,0,false,2,FURNITURE WORDS,1,1
39,9,ALTERNATIVE,2,n/a,true,false,0,false,2,MUSIC STYLES,1,1
39,9,CANARY,3,n/a,true,false,0,false,2,BIRDS,1,1
39,9,BLUES,4,n/a,true,false,0,false,2,MUSIC STYLES,1,2
39,9,BOOKCASE,5,n/a,true,false,0,false,2,FURNITURE WORDS,1,2
39,9,SPARROW,6,n/a,true,false,0,false,2,BIRDS,1,2
39,9,R & B,7,7,true,true,0,false,2,MUSIC STYLES,1,3
39,9,PENGUIN,8,n/a,true,false,0,false,2,BIRDS,1,3
39,9,BUREAU,9,10,true,true,0,false,2,FURNITURE WORDS,1,3
39,9,FOLK,10,5,true,true,0,false,2,MUSIC STYLES,1,4
39,9,SEAGULL,11,8,true,true,0,false,2,BIRDS,1,4
39,9,CABINET,12,n/a,true,false,0,false,2,FURNITURE WORDS,1,4
39,9,HEAVY METAL,13,6,true,true,0,false,2,MUSIC STYLES,1,5
39,9,SWAN,14,9,true,true,0,false,2,BIRDS,1,5
39,9,FOOT REST,15,11,true,true,0,false,2,FURNITURE WORDS,1,5
39,9,OWL,16,n/a,true,false,0,false,2,BIRDS,1,6
39,9,RECLINER,17,n/a,true,false,0,false,2,FURNITURE WORDS,1,6
39,9,SKA,18,4,true,true,0,false,2,MUSIC STYLES,1,6
39,9,END TABLE,19,n/a,true,false,0,false,2,FURNITURE WORDS,1,7
39,9,CLASSIC ROCK,20,3,true,true,0,false,2,MUSIC STYLES,1,7
39,9,FINCH,21,13,true,true,0,false,2,BIRDS,1,7
39,9,NEW AGE,22,12,true,true,0,false,2,MUSIC STYLES,1,8
39,9,BLACKBIRD,23,2,true,true,0,false,2,BIRDS,1,8
39,9,NIGHTSTAND,24,1,true,true,0,false,2,FURNITURE WORDS,1,8
39,10,FURLONG,1,13,true,true,0,false,2,UNITS OF DISTANCE,1,1
39,10,MOPED,2,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,1
39,10,SECOND COUSIN,3,n/a,true,false,0,false,2,RELATIVES,1,1
39,10,HELICOPTER,4,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,2
39,10,DECIMETER,5,3,true,true,0,false,2,UNITS OF DISTANCE,1,2
39,10,DAUGHTER,6,5,true,true,0,false,2,RELATIVES,1,2
39,10,FATHOM,7,n/a,true,false,0,false,2,UNITS OF DISTANCE,1,3
39,10,NIECE,8,9,true,true,0,false,2,RELATIVES,1,3
39,10,TRAIN,9,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,3
39,10,NANOMETER,10,4,true,true,0,false,2,UNITS OF DISTANCE,1,4
39,10,SON,11,8,true,true,0,false,2,RELATIVES,1,4
39,10,TAXI,12,11,true,true,0,false,2,MODES OF TRANSPORT,1,4
39,10,HUSBAND,13,12,true,true,0,false,2,RELATIVES,1,5
39,10,TRAILER,14,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,5
39,10,NAUTICAL MILE,15,2,true,true,0,false,2,UNITS OF DISTANCE,1,5
39,10,HALF SISTER,16,7,true,true,0,false,2,RELATIVES,1,6
39,10,BICYCLE,17,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,6
39,10,LEAGUE,18,n/a,true,false,0,false,2,UNITS OF DISTANCE,1,6
39,10,SISTER-IN-LAW,19,6,true,true,0,false,2,RELATIVES,1,7
39,10,SUBWAY,20,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,7
39,10,LIGHT YEAR,21,n/a,true,false,0,false,2,UNITS OF DISTANCE,1,7
39,10,GREAT GRANDMOTHER,22,n/a,true,false,0,false,2,RELATIVES,1,8
39,10,CARRIAGE,23,n/a,true,false,0,false,2,MODES OF TRANSPORT,1,8
39,10,MICRON,24,1,true,true,0,false,2,UNITS OF DISTANCE,1,8
39,10,FATHER,n/a,10,false,true,0,true,2,n/a,n/a,0
39,11,LILY,1,n/a,true,false,0,false,1,FLOWERS,1,1
39,11,CATERPILLAR,2,n/a,true,false,0,false,1,INSECTS,1,1
39,11,WALTZ,3,n/a,true,false,0,false,1,DANCES,1,1
39,11,BUCCANEERS,4,n/a,true,false,0,false,1,FOOTBALL TEAMS,1,1
39,11,WIND,5,n/a,true,false,0,false,1,WEATHER TERMS,1,1
39,11,JEANS,6,n/a,true,false,0,false,1,CLOTHES,1,1
39,11,SAMANTHA,7,n/a,true,false,0,false,1,GIRL NAMES,1,1
39,11,WHEEL BARROW,8,n/a,true,false,0,false,1,GARDEN TOOLS,1,1
39,11,WASHINGTON D.C.,9,n/a,true,false,0,false,1,CITIES,1,1
39,11,WATERMELON,10,n/a,true,false,0,false,1,FRUIT,1,1
39,11,RAVINE,11,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
39,11,BLENDER,12,n/a,true,false,0,false,1,KITCHEN TOOLS,1,1
39,11,SPINACH,13,n/a,true,false,0,false,1,VEGETABLES,1,1
39,11,ROOF,14,n/a,true,false,0,false,1,PARTS OF A BUILDING,1,1
39,11,SPANDEX,15,n/a,true,false,0,false,1,FABRICS,1,1
39,11,TUGBOAT,16,n/a,true,false,0,false,1,SHIPS,1,1
39,11,ACCOUNTANT,17,n/a,true,false,0,false,1,OCCUPATIONS,1,1
39,11,OKLAHOMA,18,5,true,true,0,false,1,STATES,1,1
39,11,MOOSE,19,7,true,true,0,false,1,FOUR-FOOTED ANIMALS,1,1
39,11,ARCHBISHOP,20,9,true,true,0,false,1,MEMBERS OF THE CLERGY,1,1
39,11,ADVERB,21,6,true,true,0,false,1,PARTS OF SPEECH,1,1
39,11,CAL TECH,22,4,true,true,0,false,1,COLLEGES,1,1
39,11,WRIST,23,2,true,true,0,false,1,BODY PARTS,1,1
39,11,WRIST,23,3,false,true,1,false,1,BODY PARTS,1,1
39,11,HYUNDAI,24,1,true,true,0,false,1,CAR MAKES,1,1
39,11,HYUNDAI,24,8,false,true,1,false,1,CAR MAKES,1,1
39,12,BOTANY,1,4,true,true,0,false,2,SCIENCES,1,1
39,12,CATHEDRAL,2,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,1
39,12,FIG,3,n/a,true,false,0,false,2,FRUIT,1,1
39,12,ANATOMY,4,n/a,true,false,0,false,2,SCIENCES,1,2
39,12,MOSQUE,5,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,2
39,12,STAR FRUIT,6,n/a,true,false,0,false,2,FRUIT,1,2
39,12,ASTRONOMY,7,n/a,true,false,0,false,2,SCIENCES,1,3
39,12,AVOCADO,8,n/a,true,false,0,false,2,FRUIT,1,3
39,12,ABBEY,9,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,3
39,12,MATHEMATICS,10,n/a,true,false,0,false,2,SCIENCES,1,4
39,12,BASILICA,11,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,4
39,12,POMEGRANATE,12,n/a,true,false,0,false,2,FRUIT,1,4
39,12,CONVENT,13,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,5
39,12,MELON,14,n/a,true,false,0,false,2,FRUIT,1,5
39,12,SOCIOLOGY,15,n/a,true,false,0,false,2,SCIENCES,1,5
39,12,GRAPEFRUIT,16,n/a,true,false,0,false,2,FRUIT,1,6
39,12,GEOLOGY,17,6,true,true,0,false,2,SCIENCES,1,6
39,12,PARISH,18,n/a,true,false,0,false,2,RELIGIOUS BUILDINGS,1,6
39,12,OCEANOGRAPHY,19,5,true,true,0,false,2,SCIENCES,1,7
39,12,APRICOT,20,3,true,true,0,false,2,FRUIT,1,7
39,12,MONASTERY,21,2,true,true,0,false,2,RELIGIOUS BUILDINGS,1,7
39,12,EARTH SCIENCE,22,n/a,true,false,0,false,2,SCIENCES,1,8
39,12,CHERRY,23,7,true,true,0,false,2,FRUIT,1,8
39,12,CHAPEL,24,1,true,true,0,false,2,RELIGIOUS BUILDINGS,1,8
39,13,GRAPE,1,n/a,true,false,0,false,1,FRUIT,1,1
39,13,JACKET,2,n/a,true,false,0,false,1,CLOTHES,1,1
39,13,JANITOR,3,n/a,true,false,0,false,1,OCCUPATIONS,1,1
39,13,TRACK,4,n/a,true,false,0,false,1,SPORTS,1,1
39,13,SODIUM,5,n/a,true,false,0,false,1,CHEMICAL ELEMENTS,1,1
39,13,NUCLEAR,6,n/a,true,false,0,false,1,SOURCES OF FUEL,1,1
39,13,BARRACUDA,7,n/a,true,false,0,false,1,FISH,1,1
39,13,SLEET,8,3,true,true,0,false,1,WEATHER TERMS,1,1
39,13,GARLIC,9,n/a,true,false,0,false,1,SEASONINGS,1,1
39,13,UNIVERSITY OF MICHIGAN,10,2,true,true,0,false,1,COLLEGES,1,1
39,13,EGGPLANT,11,n/a,true,false,0,false,1,VEGETABLES,1,1
39,13,MAJOR,12,n/a,true,false,0,false,1,MILITARY TITLES,1,1
39,13,GULLY,13,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
39,13,MERENGUE,14,4,true,true,0,false,1,DANCES,1,1
39,13,MERENGUE,14,5,false,true,1,false,1,DANCES,1,1
39,13,FIDDLE,15,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
39,13,ERIN,16,n/a,true,false,0,false,1,GIRL NAMES,1,1
39,13,JUSTIN,17,n/a,true,false,0,false,1,BOY NAMES,1,1
39,13,CASTLE,18,n/a,true,false,0,false,1,DWELLINGS,1,1
39,13,CATALOGUE,19,n/a,true,false,0,false,1,READING MATERIALS,1,1
39,13,COCKROACH,20,n/a,true,false,0,false,1,INSECTS,1,1
39,13,NANOSECOND,21,n/a,true,false,0,false,1,UNITS OF TIME,1,1
39,13,STOOL,22,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
39,13,IRELAND,23,n/a,true,false,0,false,1,COUNTRIES,1,1
39,13,VERMONT,24,1,true,true,0,false,1,STATES,1,1
39,14,LOBBY,1,4,true,true,0,false,1,PARTS OF A BUILDING,1,1
39,14,REVEREND,2,n/a,true,false,0,false,1,MEMBERS OF THE CLERGY,1,1
39,14,GREECE,3,5,true,true,0,false,1,COUNTRIES,1,1
39,14,ELK,4,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
39,14,LIME,5,n/a,true,false,0,false,1,FRUIT,1,1
39,14,ALICE,6,2,true,true,0,false,1,GIRL NAMES,1,1
39,14,BELT,7,11,true,true,0,false,1,CLOTHES,1,1
39,14,HAWK,8,7,true,true,0,false,1,BIRDS,1,1
39,14,MOSQUITO,9,8,true,true,0,false,1,INSECTS,1,1
39,14,MECHANIC,10,14,true,true,0,false,1,OCCUPATIONS,1,1
39,14,PATRIOTS,11,n/a,true,false,0,false,1,FOOTBALL TEAMS,1,1
39,14,MARLIN,12,13,true,true,0,false,1,FISH,1,1
39,14,EDITORIAL,13,n/a,true,false,0,false,1,READING MATERIALS,1,1
39,14,OREGANO,14,3,true,true,0,false,1,SEASONINGS,1,1
39,14,OFFICER,15,n/a,true,false,0,false,1,MILITARY TITLES,1,1
39,14,RAYON,16,n/a,true,false,0,false,1,FABRICS,1,1
39,14,LARRY,17,12,true,true,0,false,1,BOY NAMES,1,1
39,14,DRESSER,18,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
39,14,ORCHID,19,n/a,true,false,0,false,1,FLOWERS,1,1
39,14,SWING,20,n/a,true,false,0,false,1,DANCES,1,1
39,14,CHRYSLER,21,9,true,true,0,false,1,CAR MAKES,1,1
39,14,CHRYSLER,21,10,false,true,1,false,1,CAR MAKES,1,1
39,14,PASSENGER SHIP,22,6,true,true,0,false,1,SHIPS,1,1
39,14,CORNET,23,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
39,14,CROSS COUNTRY,24,1,true,true,0,false,1,SPORTS,1,1
39,15,USC,1,2,true,true,0,false,2,COLLEGES,1,1
39,15,PARAKEET,2,n/a,true,false,0,false,2,BIRDS,1,1
39,15,DIRECT OBJECT,3,11,true,true,0,false,2,PARTS OF SPEECH,1,1
39,15,VULTURE,4,n/a,true,false,0,false,2,BIRDS,1,2
39,15,CORNELL,5,4,true,true,0,false,2,COLLEGES,1,2
39,15,PARTICIPLE,6,10,true,true,0,false,2,PARTS OF SPEECH,1,2
39,15,MOCKINGBIRD,7,7,true,true,0,false,2,BIRDS,1,3
39,15,CLAUSE,8,15,true,true,0,false,2,PARTS OF SPEECH,1,3
39,15,BUCKNELL,9,5,true,true,0,false,2,COLLEGES,1,3
39,15,BUCKNELL,9,12,false,true,1,false,2,COLLEGES,1,3
39,15,BUCKNELL,9,13,false,true,2,false,2,COLLEGES,1,3
39,15,PIGEON,10,n/a,true,false,0,false,2,BIRDS,1,4
39,15,LOYOLA,11,14,true,true,0,false,2,COLLEGES,1,4
39,15,GERUND,12,9,true,true,0,false,2,PARTS OF SPEECH,1,4
39,15,TULANE,13,n/a,true,false,0,false,2,COLLEGES,1,5
39,15,CROW,14,n/a,true,false,0,false,2,BIRDS,1,5
39,15,PRONOUN,15,8,true,true,0,false,2,PARTS OF SPEECH,1,5
39,15,COLGATE,16,6,true,true,0,false,2,COLLEGES,1,6
39,15,WOODPECKER,17,n/a,true,false,0,false,2,BIRDS,1,6
39,15,INTERJECTION,18,n/a,true,false,0,false,2,PARTS OF SPEECH,1,6
39,15,GEORGETOWN,19,n/a,true,false,0,false,2,COLLEGES,1,7
39,15,PEACOCK,20,n/a,true,false,0,false,2,BIRDS,1,7
39,15,CONJUNCTION,21,n/a,true,false,0,false,2,PARTS OF SPEECH,1,7
39,15,FALCON,22,n/a,true,false,0,false,2,BIRDS,1,8
39,15,UCLA,23,3,true,true,0,false,2,COLLEGES,1,8
39,15,WORD,24,1,true,true,0,false,2,PARTS OF SPEECH,1,8
39,16,WILLIAM AND MARY,1,1,true,true,0,false,1,COLLEGES,1,1
39,16,GARDENIA,2,n/a,true,false,0,false,1,FLOWERS,1,1
39,16,PHEASANT,3,n/a,true,false,0,false,1,BIRDS,1,1
39,16,OTTOMAN,4,n/a,true,false,0,false,1,FURNITURE WORDS,1,1
39,16,ICELAND,5,n/a,true,false,0,false,1,COUNTRIES,1,1
39,16,NANCY,6,n/a,true,false,0,false,1,GIRL NAMES,1,1
39,16,COMMODORE,7,n/a,true,false,0,false,1,MILITARY TITLES,1,1
39,16,SHARK,8,n/a,true,false,0,false,1,FISH,1,1
39,16,MINISTER,9,2,true,true,0,false,1,MEMBERS OF THE CLERGY,1,1
39,16,PAPAYA,10,4,true,true,0,false,1,FRUIT,1,1
39,16,PLUMBER,11,n/a,true,false,0,false,1,OCCUPATIONS,1,1
39,16,LAMBORGHINI,12,3,true,true,0,false,1,CAR MAKES,1,1
39,16,HORSEBACK RIDING,13,8,true,true,0,false,1,SPORTS,1,1
39,16,WALLS,14,9,true,true,0,false,1,PARTS OF A BUILDING,1,1
39,16,RYAN,15,10,true,true,0,false,1,BOY NAMES,1,1
39,16,MANGANESE,16,5,true,true,0,false,1,CHEMICAL ELEMENTS,1,1
39,16,MANGANESE,16,6,false,true,1,false,1,CHEMICAL ELEMENTS,1,1
39,16,MANGANESE,16,7,false,true,2,false,1,CHEMICAL ELEMENTS,1,1
39,16,COW,17,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
39,16,SAINTS,18,n/a,true,false,0,false,1,FOOTBALL TEAMS,1,1
39,16,SAXOPHONE,19,n/a,true,false,0,false,1,MUSICAL INSTRUMENTS,1,1
39,16,PAPER,20,n/a,true,false,0,false,1,READING MATERIALS,1,1
39,16,DESTROYER,21,n/a,true,false,0,false,1,SHIPS,1,1
39,16,SAN FRANCISCO,22,n/a,true,false,0,false,1,CITIES,1,1
39,16,MAINE,23,n/a,true,false,0,false,1,STATES,1,1
39,16,FOXTROT,24,n/a,true,false,0,false,1,DANCES,1,1
39,16,CHINESE,n/a,11,false,true,0,true,1,n/a,n/a,0
39,17,SCARLET,1,n/a,true,false,0,false,3,COLORS,2,1
39,17,CUTTING BOARD,2,4,true,true,0,false,3,KITCHEN TOOLS,1,1
39,17,GINGER ALE,3,n/a,true,false,0,false,3,BEVERAGES,3,1
39,17,MIXER,4,n/a,true,false,0,false,3,KITCHEN TOOLS,1,2
39,17,FRUIT PUNCH,5,n/a,true,false,0,false,3,BEVERAGES,3,2
39,17,BEIGE,6,n/a,true,false,0,false,3,COLORS,2,2
39,17,SODA,7,n/a,true,false,0,false,3,BEVERAGES,3,3
39,17,TOASTER,8,n/a,true,false,0,false,3,KITCHEN TOOLS,1,3
39,17,CRIMSON,9,9,true,true,0,false,3,COLORS,2,3
39,17,COFFEE,10,n/a,true,false,0,false,3,BEVERAGES,3,4
39,17,SKILLET,11,5,true,true,0,false,3,KITCHEN TOOLS,1,4
39,17,BROWN,12,6,true,true,0,false,3,COLORS,2,4
39,17,SIFTER,13,n/a,true,false,0,false,3,KITCHEN TOOLS,1,5
39,17,INDIGO,14,n/a,true,false,0,false,3,COLORS,2,5
39,17,APPLE JUICE,15,13,true,true,0,false,3,BEVERAGES,3,5
39,17,TAN,16,n/a,true,false,0,false,3,COLORS,2,6
39,17,POT,17,3,true,true,0,false,3,KITCHEN TOOLS,1,6
39,17,LEMONADE,18,12,true,true,0,false,3,BEVERAGES,3,6
39,17,MEASURING CUP,19,2,true,true,0,false,3,KITCHEN TOOLS,1,7
39,17,ROOT BEER,20,10,true,true,0,false,3,BEVERAGES,3,7
39,17,LAVENDER,21,8,true,true,0,false,3,COLORS,2,7
39,17,MILK,22,11,true,true,0,false,3,BEVERAGES,3,8
39,17,MAUVE,23,7,true,true,0,false,3,COLORS,2,8
39,17,LADLE,24,1,true,true,0,false,3,KITCHEN TOOLS,1,8
39,18,MAPLE,1,20,true,true,0,false,3,TREES,2,1
39,18,COTTAGE,2,n/a,true,false,0,false,3,DWELLINGS,1,1
39,18,CEILING,3,21,true,true,0,false,3,PARTS OF A BUILDING,3,1
39,18,TENT,4,5,true,true,0,false,3,DWELLINGS,1,2
39,18,TENT,4,7,false,true,1,false,3,DWELLINGS,1,2
39,18,TENT,4,9,false,true,2,false,3,DWELLINGS,1,2
39,18,TENT,4,12,false,true,3,false,3,DWELLINGS,1,2
39,18,CEDAR,5,19,true,true,0,false,3,TREES,2,2
39,18,ENTRANCE,6,n/a,true,false,0,false,3,PARTS OF A BUILDING,3,2
39,18,CABIN,7,n/a,true,false,0,false,3,DWELLINGS,1,3
39,18,POPLAR,8,n/a,true,false,0,false,3,TREES,2,3
39,18,ATTIC,9,26,true,true,0,false,3,PARTS OF A BUILDING,3,3
39,18,TEPEE,10,4,true,true,0,false,3,DWELLINGS,1,4
39,18,TEPEE,10,6,false,true,1,false,3,DWELLINGS,1,4
39,18,TEPEE,10,8,false,true,2,false,3,DWELLINGS,1,4
39,18,TEPEE,10,11,false,true,3,false,3,DWELLINGS,1,4
39,18,PORCH,11,25,true,true,0,false,3,PARTS OF A BUILDING,3,4
39,18,PALM TREE,12,n/a,true,false,0,false,3,TREES,2,4
39,18,BASEMENT,13,23,true,true,0,false,3,PARTS OF A BUILDING,3,5
39,18,IGLOO,14,1,true,true,0,false,3,DWELLINGS,1,5
39,18,IGLOO,14,10,false,true,1,false,3,DWELLINGS,1,5
39,18,IGLOO,14,13,false,true,2,false,3,DWELLINGS,1,5
39,18,EVERGREEN,15,n/a,true,false,0,false,3,TREES,2,5
39,18,HOTEL,16,3,true,true,0,false,3,DWELLINGS,1,6
39,18,HOTEL,16,14,false,true,1,false,3,DWELLINGS,1,6
39,18,BATHROOM,17,24,true,true,0,false,3,PARTS OF A BUILDING,3,6
39,18,DOGWOOD,18,16,true,true,0,false,3,TREES,2,6
39,18,MANSION,19,n/a,true,false,0,false,3,DWELLINGS,1,7
39,18,WILLOW,20,n/a,true,false,0,false,3,TREES,2,7
39,18,KITCHEN,21,27,true,true,0,false,3,PARTS OF A BUILDING,3,7
39,18,EUCALYPTUS,22,17,true,true,0,false,3,TREES,2,8
39,18,EUCALYPTUS,22,18,false,true,1,false,3,TREES,2,8
39,18,RAFTERS,23,22,true,true,0,false,3,PARTS OF A BUILDING,3,8
39,18,TOWNHOUSE,24,2,true,true,0,false,3,DWELLINGS,1,8
39,18,TOWNHOUSE,24,15,false,true,1,false,3,DWELLINGS,1,8
39,19,MARSHAL,1,6,true,true,0,false,1,MILITARY TITLES,1,1
39,19,CHICKEN,2,3,true,true,0,false,1,BIRDS,1,1
39,19,WING,3,4,true,true,0,false,1,PARTS OF A BUILDING,1,1
39,19,FUTON,4,5,true,true,0,false,1,FURNITURE WORDS,1,1
39,19,PEAR,5,n/a,true,false,0,false,1,FRUIT,1,1
39,19,NISSAN,6,n/a,true,false,0,false,1,CAR MAKES,1,1
39,19,BLIZZARD,7,n/a,true,false,0,false,1,WEATHER TERMS,1,1
39,19,COLTS,8,n/a,true,false,0,false,1,FOOTBALL TEAMS,1,1
39,19,PERU,9,n/a,true,false,0,false,1,COUNTRIES,1,1
39,19,RIVER,10,n/a,true,false,0,false,1,NATURAL EARTH FORMATIONS,1,1
39,19,CARP,11,n/a,true,false,0,false,1,FISH,1,1
39,19,BREAK DANCE,12,n/a,true,false,0,false,1,DANCES,1,1
39,19,PETROL,13,n/a,true,false,0,false,1,SOURCES OF FUEL,1,1
39,19,PASTOR,14,9,true,true,0,false,1,MEMBERS OF THE CLERGY,1,1
39,19,DINGHY,15,10,true,true,0,false,1,SHIPS,1,1
39,19,RHODE ISLAND,16,7,true,true,0,false,1,STATES,1,1
39,19,ARGON,17,n/a,true,false,0,false,1,CHEMICAL ELEMENTS,1,1
39,19,SHORT STORY,18,n/a,true,false,0,false,1,READING MATERIALS,1,1
39,19,HYACINTH,19,n/a,true,false,0,false,1,FLOWERS,1,1
39,19,MIAMI,20,8,true,true,0,false,1,CITIES,1,1
39,19,VEST,21,n/a,true,false,0,false,1,CLOTHES,1,1
39,19,MOOSE,22,n/a,true,false,0,false,1,FOUR-FOOTED ANIMALS,1,1
39,19,ELIZABETH,23,2,true,true,0,false,1,GIRL NAMES,1,1
39,19,YALE,24,1,true,true,0,false,1,COLLEGES,1,1
39,20,BILLS,1,8,true,true,0,false,2,FOOTBALL TEAMS,1,1
39,20,ESSAY,2,n/a,true,false,0,false,2,READING MATERIALS,1,1
39,20,MONTANA,3,n/a,true,false,0,false,2,STATES,1,1
39,20,CHARGERS,4,n/a,true,false,0,false,2,FOOTBALL TEAMS,1,2
39,20,PERIODICAL,5,4,true,true,0,false,2,READING MATERIALS,1,2
39,20,DELAWARE,6,n/a,true,false,0,false,2,STATES,1,2
39,20,VIKINGS,7,14,true,true,0,false,2,FOOTBALL TEAMS,1,3
39,20,MISSOURI,8,11,true,true,0,false,2,STATES,1,3
39,20,JOURNAL,9,5,true,true,0,false,2,READING MATERIALS,1,3
39,20,OHIO,10,16,true,true,0,false,2,STATES,1,4
39,20,NOTE,11,n/a,true,false,0,false,2,READING MATERIALS,1,4
39,20,GIANTS,12,6,true,true,0,false,2,FOOTBALL TEAMS,1,4
39,20,LETTER,13,n/a,true,false,0,false,2,READING MATERIALS,1,5
39,20,BENGALS,14,9,true,true,0,false,2,FOOTBALL TEAMS,1,5
39,20,IDAHO,15,15,true,true,0,false,2,STATES,1,5
39,20,PAMPHLET,16,n/a,true,false,0,false,2,READING MATERIALS,1,6
39,20,UTAH,17,12,true,true,0,false,2,STATES,1,6
